job_title,company_location,job_description,applicants,country,city,job_title_clean,SQL,Python,Spark or Hive,PowerBI,Scikit-learn,Tableau,BigData,ML,ETL,ABtest,Senior,Remote,id,raw_amount,period,annual_salary
Senior TypeScript Engineer (m/f/x),"Linz, Upper Austria, Austria","Your role in the Developer Experience team will have a high impact as our mission is to provide a fantastic development experience for our engineers. We deeply care about improving the development flow by radically reducing friction from the whole development lifecycle and boosting productivity for all engineers.

Job Description

Node.js I TypeScript | Tooling | Ease of Use

Contribution to the tools that make custom apps for our AppEngine possible
Working on the powerful CLI and custom-made SDKs and APIs
Evolving the UI of the newly developed Visual Studio Code Extension that will simplify the path from zero to production for our engineers and customers

Qualifications

3+ years of experience working with TypeScript/Node.js
Understanding of the developer tools ecosystem (Esbuild, Node.js, npm)
Passion for frontend development with one of the following frameworks React, Nextjs, or Remix
Feeling comfortable by diving into new technology
Professional experience and knowledge of Visual Studio Code Extension development is a plus
Passion for enabling people with innovative tools to do their best work, and a sharp focus on the end-user experience

Additional Information

A one-product software company creating real value for the largest enterprises and millions of end customers globally, striving for a world where software works perfectly.
Working with the latest technologies and at the forefront of innovation in tech on scale; but also, in other areas like marketing, design, or research.
Working models that offer you the flexibility you need, ranging from full remote options to hybrid ones combining home and in-office work.
A team that thinks outside the box, welcomes unconventional ideas and pushes boundaries.
An environment that fosters innovation, enables creative collaboration, and allows you to grow.
A globally unique and tailor-made career development program recognizing your potential, promoting your strengths, and supporting you in achieving your career goals.
A truly international mindset with Dynatracers from different countries & cultures all over the world, and English as the corporate language that connects us all
A culture that is being shaped by the diverse personalities, expertise, and backgrounds of our global team.
A relocation team that is eager to help you start your journey to a new country, always there to support and by your side.  If you need to relocate for a position you are applying for, we offer you a relocation allowance and support with your visa, work permit, accommodation, language courses, as well as a dedicated buddy program.

Compensation And Rewards

We offer attractive compensation packages and stock purchase options with numerous benefits and advantages.

Due to legal reasons, we are obliged to disclose the minimum salary for this position, which is € 45,500 gross per year based on full-time employment. We offer a higher salary in line with qualifications and experience.

Discover more perks & benefits

Growth opportunities - find out how Dynatrace supports your career development and personal growth journey: https://careers.dynatrace.com/grow-with-us/career-development/

Flexible working - our flexible and trusting work environment fits your current life situation: https://careers.dynatrace.com/ways-of-work/

Relocation Support - discover how we can support you if you wish to join us at one of our global locations: https://careers.dynatrace.com/relocation/
Please review the Dynatrace privacy policy here: https://www.dynatrace.com/company/trust-center/policies/recruitment-privacy-notice
Show less
Seniority level
Mid-Senior level
Employment type
Full-time
Job function
Engineering and Information Technology
Industries
Software Development
Referrals increase your chances of interviewing at Dynatrace by 2x
See who you know",28, Austria,Linz,Engineer,0,0,0,0,0,0,0,0,0,0,1,1,731,45500.0,jahr,45500.0
Software Architect (w/m/d),"Salzburg, Salzburg, Austria","WIR MÖCHTEN DIE WELT BEWEGEN

180 Lösungen in 34 Ländern auf vier Kontinenten. 900 Spezialist:innen, die die Digitalisierung des Automobilhandels gestalten. Das ist die Porsche Informatik. Wir verbinden Jahrzehnte langes Know-how in IT und Autohandel mit einer ganzheitlichen Vision für die digitale Transformation, die unsere Branche gerade durchläuft. Das hört sich spannend für dich an?

Dann nutze die Chance und werde in der Rolle als Experte Teil unseres Teams in Wien oder Salzburg.

DAS ERWARTET DICH
Konzeption und Umsetzung der technischen Architektur unserer Software Lösungen mit Fokus auf den Datawarehouse Bereich (PostgreSQL, Oracle)
Produkt-Rollout in unsere internationalen Märkte, mit Fokus auf Sicherstellung der Performance aller Komponenten
Konzeptionierung und Umsetzung im Frontend und Backend Bereich
Wissensweitergabe und Förderung der Weiterentwicklung aller Kolleg:innen im Team
Einhaltung wichtiger IT Security Maßnahmen

DAS BRINGST DU MIT
Mehrjährige Erfahrung als Lead Developer (PL/SQL mit guter Erfahrung auch in Java und Angular)
Fundierte Kenntnisse in der Umsetzung von DWH-Lösungen inkl. Performance Optimierung
Du kannst nicht nur technische Architekturen konzeptionieren, sondern treibst auch deren Umsetzung proaktiv voran
Du bist mit folgenden Technologien vertraut: OpenShift, Flywaydb, Liquibase, Jenkins, SonarQube, Docker, maven, gitlab CI/CD
Du teilst dein Wissen gerne mit anderen Entwicklern und unterstützt sie somit in ihrer Entwicklung

DAS BIETEN WIR DIR
Einen sicheren Arbeitsplatz in einem zukunftsorientierten Unternehmen
(Inter-)nationale Karrieremöglichkeiten und maßgeschneiderte Ausbildungsprogramme
Attraktive Home-Office-Modelle & flexible Arbeitszeiten
Ein marktkonformes Jahresbruttogehalt ab € 65.000,-. Abhängig von deiner Qualifikation und Berufserfahrung besteht die Bereitschaft zur deutlichen Überzahlung.
Zahlreiche Benefits: Rabatte beim Autokauf, Finanzierung, Service und verschiedenste Mobilitätsangebote, Zuschuss Klimaticket, Corporate Benefits Plattform, Zukunftsvorsorge, Betriebskindergarten, Betriebskantine/Essenszuschuss, Gesundheitsmaßnahmen, Sportangebot (Je nach Standort können die Benefits variieren.)
Show less
Seniority level
Associate
Employment type
Full-time
Job function
Engineering and Information Technology
Industries
Wholesale
Referrals increase your chances of interviewing at Porsche Holding by 2x
See who you know",25, Austria,Salzburg,Other,1,0,0,0,0,0,0,0,0,0,0,0,733,65000.0,jahr,65000.0
Fullstack Engineer - React & Node (Abu Dhabi),"Vienna, Austria","Job Location:- Abu Dhabi UAE.
OVERVIEW:
ANSR is a global leader in establishing & operating Global Capability Centers (GCCs) for global enterprises. Enterprises across industries and markets have relied to ANSR's expertise in building world class technology and innovation capabilities in India and Eastern Europe. ANSR's unique industry leading approach enables our clients to integrate digital platform capabilities and global teams within the enterprise Global Capability Centers. Since its inception, ANSR has established over
80 GCCs aggregating to over 85k enterprise talent with over $1.6B in investment and using over 8M sq. ft of workspace. ANSR provides a comprehensive suite of end-to-end GCC services from design and set-up consulting to talent, infrastructure, and business support services, assuring enterprise integration and operational excellence. The GCCs established by ANSR include some of the best managed and impactful GCCs in the industry.
Full Stack Developer
Position Responsibilities:
• Understands and develops software solutions to meet end user's requirements.
• Ensures that application integrates with overall system architecture, utilizing standard IT lifecycle methodologies and tools.
• Develops algorithms, data and process models, plans interfaces that are digitally and cloud native for use in construction of solutions of varying complexities.
• Develops product roadmaps in alignment to business strategy fulfilment.
• Ability to influence architectural decisions to adopt modern technologies and evangelize about the same.
• Ability to prove through proof of concepts and technical research and presentation the best fit amongst emergent technologies to upend business outcomes.
• Understands broad based system integrations and interoperability.
• Involved in every stage of the software development lifecycle from requirements to server deployment, including DevOps and DevSecOps.
Required Skills / Experience:
• Ability to design and write clean, maintainable code, using some (or all) of the languages and frameworks we love: Java, JavaScript, Spring Boot, NodeJS, Hibernate etc.
• Strong knowledge & coding experience in Java, Spring MVC, Spring Boot, Microservices development using Rest framework.
• Good to have skills/experience in: Groovy/Grails, Hibernate, React Js, NodeJS, NextJS and other front-end development technologies.
• Additionally, working knowledge with atleast two of the following preferred: PostgreSQL, Git, Tomcat, Docker, Jenkins among others
• Value a culture of continuous learning, improvement and experimentation
• Implement modern engineering practices to ensure product quality (e.g., test driven development, test automation, CI/CD practices)
• Experience working with any one of the following: AWS, GCP or Azure
• Ability to work effectively in a collaborative agile environment.
• Ability to design and build for cloud platforms, including leveraging micro services and containers.
• Collaborate closely with engineers on other teams and in other disciplines.
• Provide mentorship and technical leadership for project teams and peers.
• Build resilient, scalable systems that can readily evolve into the future.
• Constantly striving to deliver value to our customers.
Requirements:
• Ideally has experience of building enterprise B2B applications.
• 4+ years’ experience shipping production code.
• Ability to work with minimal supervision, bring your own ideas to software design and development.
• Someone with excellent verbal and written communication skills in English, capable of conversing with international team members.
• A team player with a willingness to lend a hand with any aspect of the Company’s activity in addition to the core task of software development.
Show less
Seniority level
Mid-Senior level
Employment type
Full-time
Job function
Engineering and Information Technology
Industries
Staffing and Recruiting
Referrals increase your chances of interviewing at ANSR by 2x
See who you know",29, Austria,Vienna,Engineer,1,0,0,0,0,0,0,0,0,0,0,0,735,85000.0,jahr,85000.0
Softwareentwickler für mobile Robotersysteme (m/w/d),"Dobl, Upper Austria, Austria","Direct message the job poster from KNAPP
Michael Atzlinger
HR Business Partner
Stellenbeschreibung:

#yourmission
Du planst und entwickelst Softwarelösungen für verschiedenste mobile Robotersysteme. 
Dabei erweiterst du deine Kompetenz für neue Technologien stetig weiter.
Du bist wesentlich beteiligt an der Neuentwicklung unserer Software für mobile Transportroboter mit komplexen Transportaufgaben im Bereich der Intralogistik.
Im kleinen Team setzt du innovative Lösungen um und gestaltest dabei aktiv mit. 
Du bringst dein Know-how dabei in den unterschiedlichsten Bereichen wie der Entwicklung der Fahrzeugsoftware oder der zentralen Flottensteuerungssoftware ein.
Du bist sowohl in der Neu- und Weiterentwicklung unserer Produkte, aber auch in der Umsetzung von Projekten bei renommierten Kunden involviert.
 #youareknapp
Du begeisterst dich für die industriereife Umsetzung wissenschaftlicher Themen aus dem Umfeld der mobilen Robotik. Die Themengebiete sind dabei breit gestreut und umfassen Bereiche wie Sensorfusion, Lokalisierung und Navigation, Steuerung und Regelung von Hardwarekomponenten, Machine-Learning und AI, aber auch die Entwicklung von Tools und User-Interfaces.
Idealerweise konntest du bereits praktische Erfahrungen in der Entwicklung mit C++ sammeln.
Du interessierst dich für ROS oder andere verwandte Frameworks, und hast dich im besten Fall bereits mit solchen Systemen beschäftigt. 
Das Betriebssystem Linux ist dir bekannt.
Die gemeinsame Entwicklung in kleinen, fokussierten Teams sagt dir zu. 
Idealerweise hast du bereits praktische Erfahrung im Entwicklungsprozess mit Tools wie GIT, GitLab, Docker, usw.
Du verfügst über sehr gute Deutsch- oder Englischkenntnisse
Neben deiner Kommunikationsstärke, Selbstständigkeit und Eigeninitiative zeichnen dich deine Genauigkeit und dein Ideenreichtum, sowie deine Vorliebe schwierige Probleme zu lösen aus.
 #weareknapp
Wir bieten einen Mix von individueller Flexibilität mit den Vorzügen der Leistungen eines Großunternehmens. Gemeinsam in einem Team entwickelst du Softwarelösungen für Robotersysteme. Für diese Position gilt ein Mindestgehalt von EUR 2.800 brutto pro Monat. Das Gehalt wird individuell berechnet und wir bieten eine marktkonforme Bezahlung in Abhängigkeit von Ihrer Qualifikation und Vorerfahrung.

Profilbeschreibung:

KNAPP Group
Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Information Technology, Product Management, and Science
Industries
IT Services and IT Consulting, Software Development, and Facilities Services
Referrals increase your chances of interviewing at KNAPP by 2x
See who you know",25, Austria,Dobl,Other,0,0,0,0,0,0,0,0,0,0,0,0,736,2800.0,monat,33600.0
Azure Cloud Engineer (all genders),"Vienna, Austria","Full Time

Are you ready for new challenges in an international and innovation-driven environment where you can make a difference? Apply and join our team, be curious, learn, grow, and develop your career together with us. We promise: you are in for a special ride!

The location of the role is in: Vienna Austria

About the job
In this position, you will directly report to the Head of IT Platform Services. You will be responsible for designing, implementing, and maintaining cloud-based infrastructure and services in a hybrid environment (Microsoft AZURE and On-premises). As a Cloud Platform Engineer, you will be involved in international IT projects and will closely collaborate with software development teams to integrate cloud services into applications. To minimize downtime on customer activities you will also identify and resolve issues with cloud infrastructure. With your strong knowledge of cloud architecture and services you will be supporting internal customers regarding cloud and on-premises IT solutions. You will be actively involved in implementing, managing, monitoring, and alerting tools to ensure the availability and performance of cloud-based applications and services in a global team.

In addition, your tasks will include
Ensuring the security of the cloud infrastructure by implementing best practices for access control, encryption, and vulnerability management
Creating and maintaining automated deployment pipelines for applications and services
Configuring and managing cloud-based services such as computing, storage, networking, and databases
Engineering of systems administration-related solutions for various project and operational needs
Developing and maintaining documentation for the cloud infrastructure and services (documents, procedures, technical knowledge transfer) as well as the related operational processes.

About You
You are a strong communicator with a collaborative attitude. You can ensure clear and effective communication of operational matters, project updates, and activity status. With your great enthusiasm and creative mindset, you bring new ideas to the table, not only as an individual but also together with your colleagues. You work well in cross-functional teams and are not afraid to take responsibility and make decisions. With your hands-on mentality, structured approach and analytical skills, you proactively seek to improve the status quo. You see change as something positive, can adapt quickly and you like to courageously help shaping the future of RHI Magnesita.

What we expect from you in terms of
Education, knowledge & skills
Bachelor’s degree in information technology or any field of similar relevance
Extensive knowledge in ""Infrastructure as Code"" in the cloud environment (ARM templates, Azure Bicep, Azure DevOps Pipelines, Ansible)
Knowledge of Infrastructure as Code technologies (ARM-Templates, Bicep, Terraform)

Languages
English – Proficient/Fluent
German language skills will be considered a valuable asset

Work Experience
Several years of experience with Cloud Platform Environments (Microsoft Azure)
Experience with CI / CD automation, ideally with Microsoft Azure DevOps
Basic programming experience (Powershell, Linux BASH, or similar)
Proficiency with Infrastructure Pipelining Tools (AzureDevOps-Pipelines, Github Actions)

Why you should work for RHI Magnesita
You will perform in a customer focused environment. We live innovation and appreciate an open and pragmatic way of working. From our leaders we expect to drive our further transformation, to engage our people and to give direction. RHI Magnesita is a company where you can be yourself and where not only your resume and experience, but also your personality counts. We aim for global consistency in compensation policies, but also consider local common practices. RHI Magnesita is committed to support its employees through various means to enable the best possible performance.

We offer
Attractive remuneration packages including global bonus programme
Local benefits such as public transport annual pass (Wiener Linien), our own RHI Magnesite Café on site and daily meal allowance for numerous eateries (Europlaza)
A variety of health offers (platform for mental & physical health, sponsoring of sports events etc.) and our own Corporate Benefits platform
RHIM Academy for your ongoing learning & development, incl. full LinkedIn Learning catalogue
Possibility of up to 50% home office (depending on the position) incl. allowance
Flexible and trust-based working time

This position is open to all levels, i.e., junior, and intermediate candidates. The annual gross salary for this position ranges from € 45,000 to € 70,000 on a full-time basis, depending on your qualification, experience, as well as the amount of overtime. We will make sure to offer you a competitive salary package that values your relevant background and that’s in line with market values.

Sounds like you?
At RHI Magnesita everyone is welcome and encouraged to apply. We evaluate applications based on required qualifications and regardless of gender identity, nationality, ethnic origin, religion, disability, age, sexual orientation, marital or partnership status. At RHI Magnesita we appreciate the value of diverse teams.

We kindly ask you to submit your application online and in English. Due to data privacy reasons, applications via e-mail cannot be taken into consideration. Should you have any questions about this position, please contact us at: talent.europe@rhimagnesita.com. Should you have any questions or queries about the position please feel free to reach out to Rene Vallant our Head of IT Platform Services at +4369918705391

Agencies may only submit candidates for positions for which they have been invited to do so by the Head of Talent Acquisition Europe. All unsolicited resumes sent to us will be considered property of RHI Magnesita and our company will not be held liable to pay a placement fee.

About RHI Magnesita
We are the acknowledged technology leader in the refractory industry. Our company is defined by people. We are committed to diversity and know that multiple approaches, perspectives and backgrounds fuel creativity and innovation. It is our aspiration to build a workplace culture where everyone feels valued, engages, and can enjoy a truly inclusive environment and the diverse voices of our employees are heard. We foster a collaborative culture that cherishes ideas and determination to add value for our customers. Our leadership style encourages open-mindedness, reliability, pragmatism, and innovation.

Find & follow us: www.rhimagnesita.com
LinkedIn, Facebook, Instagram, YouTube
Show less
Seniority level
Associate
Employment type
Full-time
Job function
Information Technology
Industries
Mining
Referrals increase your chances of interviewing at RHI Magnesita by 2x
See who you know",45, Austria,Vienna,Engineer,0,0,0,0,0,0,0,0,0,0,0,0,738,45000.0,jahr,45000.0
DevOps Engineer IoT/ Site Reliability Engineer IT with homeoffice/flexible working hours/ice cream/pizza in full or part time (gn),"Dortmund, North Rhine-Westphalia, Germany","We are grandcentrix. We make IoT happen.

Join a tech-excited team and populate the Internet of things with us. As a 200-strong grandcentrix, we develop innovative IoT solutions fully from product idea to app. We have grown with successful customer projects and have not only brought the popular Toniebox safely into children's rooms worldwide, but also networked the first washing machine with Miele. With Vodafone as a strong partner, we continue to operate independently, are agile, fast and also develop our own IoT products comprising software, hardware and connectivity. For example, we digitize supply networks (gas, water, electricity) via smart metering, make consumption plannable and immediately detect costly leaks. We are enthusiastic, curious and proud of what we do - apply now and make the world smarter with us!

Not in the mood for marketing platitudes? ;-) Here is the link to our engineering page: grandcentrix.team



What the job brings


Be the administrator of the cloud infrastructure for our own IoT products and our customers' IoT solutions - you will have a lot of freedom to implement your ideas
You will support the software developers and project teams and proactively contribute to lively discussions; your basic understanding of code will help you to do this
The further development of a state-of-the-art platform is given decisive impetus by your technical skills and your concepts
We learn from each other and are constantly working on new, exciting topics
Maintenance and improvement of our CI/CD pipelines, including the automation of workflows and processes of recurring tasks

What you bring


3 years of professional experience in the DevOps / SRE area as well as a degree or an apprenticeship, e.g. as an IT specialist
You live Infrastructure as Code (we use Terraform here)
GitOps experience with Kubernetes and cloud platforms (Azure, GCP, AWS)
Enthusiasm for new technologies, IoT and desire to drive innovation with a lot of freedom
Experience in monitoring applications (e.g. with Grafana)

That's on top

An attractive gross annual salary of between € 50,000 to 80,000
Flexible working hours, overtime regulations and an unlimited number of home office days, which you can even spend 20 days per year as a workation in other EU countries
Go green - if you decide to buy a Deutschlandticket or a Jobrad, we will reward you with 30,-€ extra per month
Work with state-of-the-art tools on a MacBook Pro or ThinkPad (Windows or Linux) incl. admin rights
We'll top up your parental allowance, so you can spend valuable time with your family
Vodafone products of your choice (e.g. a cell phone contract) worth € 40 per month and participation in the Family & Friends program
Develop yourself through the individual promotion of your personal development - your salary is also an annual issue with us
Attractive office buildings in Cologne and Dortmund - work from the roof terrace, for example, and enjoy an ice cream for free at the same time
...and of course, the usual standards, such as 30 days of vacation, many events (MeetUps, lightning talks, summer/Christmas party, after-works, and much more), above-average subsidies for the company pension scheme, fresh fruit, drinks and coffee flat, Corporate Benefits, awo lifebalance, Gympass, underground car park with e-charging points

With us, you can think out loud in any direction, we are not afraid of unusual ideas. It doesn't matter whether you are already a specialist in your field or just on your way to becoming one. Be yourself! We don't care where you come from, where you go, what you look like, how old you are, what gender you are or what religion you belong to. We are a diverse organization, so English is our corporate language.


We look forward to receiving your application. To make it easy for you, all we need is a resume or link to your Xing or LinkedIn profile. Feel free to contact us at jobs@grandcentrix.net with any questions.


Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Engineering and Information Technology
Industries
Technology, Information and Internet
Referrals increase your chances of interviewing at grandcentrix by 2x
See who you know",25, Germany,Dortmund,Engineer,0,0,0,0,0,0,0,0,0,0,0,0,848,50000.0,jahr,50000.0
System Engineer,"Munich, Bavaria, Germany","Direct message the job poster from THRYVE
Lucy Falleroni
Connecting the best Tech Talent to Start-ups in Germany
Systems Engineer
Location: Hybrid in Munich
Salary: Up to 75k
Start Date: ASAP

** B2 LEVEL GERMAN REQUIRED**


My client is a global association, bringing together more than 400 member companies from all over the world. Their mission is to create standards for the development, testing, and validation of vehicles and driving functions. They are currently seeking a talented and motivated System Administrator to join our team.

The Role As a System Administrator, you will play a crucial role in maintaining and improving our IT infrastructure, ensuring its reliability and effectiveness for our internal operations and worldwide members. Your responsibilities will include. Collaborating with our team to plan and implement IT infrastructure improvements. Installing, configuring, and maintaining IT infrastructure and related hardware. Migrating existing content and implementing new functionalities.

Your Qualifications To be successful in this role, you should have the following qualifications:

- IT specialist, bachelor's, or master's degree in computer science or engineering.
- In-depth knowledge of collaborative tools such as Gitlab, GitHub, Confluence, Jira, etc.
- Experience with public cloud platforms, deployment processes, containerization, and orchestration tools.
- Proficiency in programming and scripting languages such as Python, Ruby/Rails, JavaScript, and bash.
- Experience in user and system management in MS 365.
- Excellent communication skills in both German and English (oral and written).
- Diligent, well-structured, and thorough working style.
- Problem-solving mindset and a dedication to automation.
- Comfortable working in teams and in self-organized settings.
- Inherently motivated and enthusiastic about our business domain.

Benefits

- Involvement in a successful organization closely collaborating with industry stakeholders.
- A responsible role with diverse tasks and comprehensive onboarding.
- A work-life-balance-oriented, hybrid office environment close to the Alps, yet conveniently located near Munich city center.
- A competitive salary that aligns with your qualifications and responsibilities.
- Membership in an agile and friendly team with flat hierarchies, reporting directly to our CTO.
- Continuous support for your personal development through tailored training opportunities.
Show less
Seniority level
Mid-Senior level
Employment type
Full-time
Job function
Information Technology
Industries
Staffing and Recruiting
Referrals increase your chances of interviewing at THRYVE by 2x
See who you know",74, Germany,Munich,Engineer,0,1,0,0,0,0,0,0,0,0,0,0,859,75000.0,jahr,75000.0
DevOps Engineer IoT/ Site Reliability Engineer IT with homeoffice/flexible working hours/ice cream/pizza in full or part time (gn),"Cologne, North Rhine-Westphalia, Germany","We are grandcentrix. We make IoT happen.

Join a tech-excited team and populate the Internet of things with us. As a 200-strong grandcentrix, we develop innovative IoT solutions fully from product idea to app. We have grown with successful customer projects and have not only brought the popular Toniebox safely into children's rooms worldwide, but also networked the first washing machine with Miele. With Vodafone as a strong partner, we continue to operate independently, are agile, fast and also develop our own IoT products comprising software, hardware and connectivity. For example, we digitize supply networks (gas, water, electricity) via smart metering, make consumption plannable and immediately detect costly leaks. We are enthusiastic, curious and proud of what we do - apply now and make the world smarter with us!

Not in the mood for marketing platitudes? ;-) Here is the link to our engineering page: grandcentrix.team



What the job brings


Be the administrator of the cloud infrastructure for our own IoT products and our customers' IoT solutions - you will have a lot of freedom to implement your ideas
You will support the software developers and project teams and proactively contribute to lively discussions; your basic understanding of code will help you to do this
The further development of a state-of-the-art platform is given decisive impetus by your technical skills and your concepts
We learn from each other and are constantly working on new, exciting topics
Maintenance and improvement of our CI/CD pipelines, including the automation of workflows and processes of recurring tasks

What you bring


3 years of professional experience in the DevOps / SRE area as well as a degree or an apprenticeship, e.g. as an IT specialist
You live Infrastructure as Code (we use Terraform here)
GitOps experience with Kubernetes and cloud platforms (Azure, GCP, AWS)
Enthusiasm for new technologies, IoT and desire to drive innovation with a lot of freedom
Experience in monitoring applications (e.g. with Grafana)

That's on top

An attractive gross annual salary of between € 50,000 to 80,000
Flexible working hours, overtime regulations and an unlimited number of home office days, which you can even spend 20 days per year as a workation in other EU countries
Go green - if you decide to buy a Deutschlandticket or a Jobrad, we will reward you with 30,-€ extra per month
Work with state-of-the-art tools on a MacBook Pro or ThinkPad (Windows or Linux) incl. admin rights
We'll top up your parental allowance, so you can spend valuable time with your family
Vodafone products of your choice (e.g. a cell phone contract) worth € 40 per month and participation in the Family & Friends program
Develop yourself through the individual promotion of your personal development - your salary is also an annual issue with us
Attractive office buildings in Cologne and Dortmund - work from the roof terrace, for example, and enjoy an ice cream for free at the same time
...and of course, the usual standards, such as 30 days of vacation, many events (MeetUps, lightning talks, summer/Christmas party, after-works, and much more), above-average subsidies for the company pension scheme, fresh fruit, drinks and coffee flat, Corporate Benefits, awo lifebalance, Gympass, underground car park with e-charging points

With us, you can think out loud in any direction, we are not afraid of unusual ideas. It doesn't matter whether you are already a specialist in your field or just on your way to becoming one. Be yourself! We don't care where you come from, where you go, what you look like, how old you are, what gender you are or what religion you belong to. We are a diverse organization, so English is our corporate language.


We look forward to receiving your application. To make it easy for you, all we need is a resume or link to your Xing or LinkedIn profile. Feel free to contact us at jobs@grandcentrix.net with any questions.


Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Engineering and Information Technology
Industries
Technology, Information and Internet
Referrals increase your chances of interviewing at grandcentrix by 2x
See who you know",25, Germany,Cologne,Engineer,0,0,0,0,0,0,0,0,0,0,0,0,860,50000.0,jahr,50000.0
Senior DevOps Engineer,"Berlin, Germany","Direct message the job poster from InterQuest Group
Grace Lymer
Finding & placing the best Risk, Regulatory & Compliance talent across Europe 📈 | Amsterdam based 🔎 | Your Go-To Recruitment Partner @ InterQuest 💡
Senior DevOps Engineer - GCP
Berlin (Hybrid/ WFH flexible)
Up to €80,000

Chance to join an AI healthcare disruptor that uses the latest tech to provide diagnostics for diseases like cancer and all the bad things in the world – they’re looking for a Senior DevOps Engineer to join their growing team of 3 people led by the Head of DevOps, who have built out an automated SaaS Platform on top of GCP, fully automated in IAC with Terraform and observability with open telemetry, Prometheus and Grafana!

What will I be doing?
Architect, operate, and elevate GCP infrastructure for optimal performance.
Automate, observe, and ensure reliability across the wider engineering function.
Work on projects aimed at scaling and refining their services to meet industry standards.

What do I need?
Google Cloud (GCP)
Kubernetes (Ideally GKE)
Bonus skills would be experience with any of the other tools/ tech mentioned above, as well as coming from a site/ software reliability background.

Tech stack: You will be heavily focused on Google Cloud and its infrastructure, as well as driving automation, observability, and reliability initiatives! Generally, their code is managed with Terraform (Terragrunt), GitLab for on prem, Kubernetes for deployment as well as for managing databases. Some but limited work with AWS, and for mobility stack they mainly use open-source technology with Prometheus, Grafana, ArgoCD.

In return they offer 28 days of holiday, an L&D budget of up to €1000 for your own self-development, subsidised contributions (i.e travelcard, gym), customised work set up and a very cool team of people who uplift each other and have regular team-building activities and lunches together 😊

Apply or send me a message directly with your CV!
Show less
Seniority level
Mid-Senior level
Employment type
Full-time
Job function
Engineering, Information Technology, and Health Care Provider
Industries
IT Services and IT Consulting, Software Development, and Hospitals and Health Care
Referrals increase your chances of interviewing at InterQuest Group by 2x
See who you know",59, Germany,Berlin,Engineer,0,0,0,0,0,0,0,0,0,0,1,0,916,80000.0,jahr,80000.0
"Scala Software Engineer - Munich 85,000€","Munich, Bavaria, Germany","Job Description

Scala Developer

Munich

€85,000

My new client is a fast-growing platform for international payments. They have over 800 experts working in Europe to help retailers grow sustainably. They provide easy-to-integrate modules for payment management, including processing payments, analyzing customer behavior, and managing risks.

About The Team

The Infinity team focuses on detecting payment risks and fraud in real time. We're hiring a Scala Software Engineer to work on our risk engine. We use typed functional programming, automated testing, and code generation.

Tech Stack
Scala with ZIO library
Code generation with Guardrail and OpenAPI
Database: MongoDB
Container orchestration: Kubernetes

What You Will Do
Develop new features for the risk management platform
Use automated GitLab CI for deployment
Enhance automated tests, including unit, integration, and performance tests
Maintain and support components

If you are interested in hearing more about this role, then please contact me at rabia.iqbal@signify-tech.com
Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Engineering and Information Technology
Industries
Staffing and Recruiting
Referrals increase your chances of interviewing at Signify Technology by 2x
See who you know",25, Germany,Munich,Engineer,0,0,0,0,0,0,0,0,0,0,0,0,945,85000.0,jahr,85000.0
Lead React Developer,Germany,"Direct message the job poster from Trust In SODA
Anthony Holloway ✈️
Expert Recruiter in Software Engineering - DACH (Full-time)
Lead Frontend Developer
Remote / Germany
90,000 to 95,000 Euros

We are currently looking for a Lead React Developer to work for an innovative generative AI software company that offers fully remote working.

This is a hands-on tech lead opportunity where vision and expertise must be applied whilst leading a strong team of front-end developers. You will be able to share ideas and have a passion in creating large products from start to finish.

The company itself has developed a video platform that allows the user to create videos quickly and efficiently. The product has had a huge investment and is becoming hugely popular across Europe so we are looking for someone who is passionate and motivated in working for an up and coming start-up company.

What the job looks like:
· React with Typescript.
· MaterialUI.
· Server side Next.JS.
· Be part of creating the vision and architecture from day 1, working closely with the Head of Engineering.
· Importance of coding principals.
· Mentoring/ leading a team.

Desirable
· Native German Speaking
Benefits:

Remote working
Off-site social events
Relocation package if applicable
Yearly budget for self-education

This job advert is directionally accurate for what the job will entail, even if you feel like you don’t tick all the boxes, please apply and I can tell you more about the opportunity.

Please email Anthony.holloway@trustinsoda.com and apply now.
Show less
Seniority level
Mid-Senior level
Employment type
Full-time
Job function
Engineering and Information Technology
Industries
Software Development
Referrals increase your chances of interviewing at Trust In SODA by 2x
See who you know",172,Germany,Germany,Other,0,0,0,0,0,0,0,0,0,0,0,1,950,95000.0,jahr,95000.0
