job_title,city,country,annual_salary
Conversion Rate Optimierung & Datenanalyst (m/w/d),Köln,Germany,58000
Data Analyst mit Schwerpunkt Controlling & BI,Köln,Germany,51000
Principal Data Scientist,Köln,Germany,64000
(Junior) Prozessmanager ERP (m/w/d),Köln,Germany,75000
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,Köln,Germany,keine Angabe
Studentische Hilfskraft im Bereich Datenrecherche und -analyse für das österreichische Energiesystem (w/m/d),Köln,Germany,keine Angabe
Platform Owner - Azure Data Platform (m/w/d),Köln,Germany,92000
Business Analyst - ServiceNow Consulting (w/m/d),Köln,Germany,keine Angabe
"(Junior) Consultant IT-Forensic, eDiscovery und Forensic Data Analytics (w/m/d)",Köln,Germany,keine Angabe
Business Analyst / Systemanalytiker (w/m/d),Köln,Germany,63000
Personaladministration HR-Systems & Data Specialist (m/w/d),Köln,Germany,keine Angabe
Data Engineer* / Machine Learning Engineer*,Köln,Germany,70000
Mathematiker / Physiker / Informatiker als Business Analyst (m/w/d),Köln,Germany,74000
(Senior) Manager Business Intelligence & Data Management (w/m/d),Köln,Germany,keine Angabe
Consultant Business Analytics (m/w/d),Köln,Germany,70000
Senior Data Consultant (m/w/d) Transformationsberatung,Köln,Germany,100000
Business Analyst bAV (all genders),Köln,Germany,84000
"Referentin / Referent (w/m/d) im Referat L.I.3 „Entwicklung Lageprodukte, Datenanalyse und Visualisierung“",Köln,Germany,76700
Senior Consultant SAP BW / SAP Analytics (m/w/d),Köln,Germany,99000
Senior Consultant – SAP BI / Analytics (m/w/d),Köln,Germany,90000
Business-Analyst (m/w/d),Köln,Germany,keine Angabe
Senior Consultant Data Management (w/m/d),Köln,Germany,keine Angabe
IT Application Analyst / Developer SAP Logistics (m/w/d),Köln,Germany,72000
Senior SAP Analytics Consultant (all genders),Köln,Germany,100000
Senior Functional Consultant SAP MDG (w/m/x),Köln,Germany,85000
"Head of HR Analytics, Planning & Tools (m/w/d)",Köln,Germany,124000
Senior Data Architect für Finanz- und Datenmanagement (m/w/d),Köln,Germany,89000
Duales Studium Wirtschaftsinformatik (B.Sc.) am Campus oder virtuell,Köln,Germany,keine Angabe
AI Consultant (m/w/d),Köln,Germany,70000
Cloud Big Data Engineer / DevOps Engineer (m/w/d),Köln,Germany,67000
(Senior) Manager - ServiceNow Consulting (w/m/d),Köln,Germany,keine Angabe
Principal Machine Learning Engineer,Köln,Germany,66000
Anlegerschützer / Analyst (m/w/d) Immobilie zur Kapitalanlage,Köln,Germany,90000
Finance and Risk Analyst (w/m/d),Köln,Germany,85000
SAP BW Business Analyst:in,Köln,Germany,81000
Kreditanalyst Finanzierungen (m/w/d),Köln,Germany,75000
Analyst IT-Consulting (all genders),Köln,Germany,80000
Werkstudent IT-Business Analyst im Produktteam eSourcing (m/w/d),Köln,Germany,keine Angabe
Kreditanalyst Factoring (m/w/d),Köln,Germany,74000
Kreditanalyst/-in in der Abteilung Spezial-Kreditmanagement (m/w/d) bei der Sparkasse KölnBonn,Köln,Germany,81000
IT-Business Analyst / Requirements Engineer - SAP (m/w/d),Köln,Germany,86000
(Associate) Consultant (m/w/d) Data Driven Insurance,Köln,Germany,75000
Werkstudent IT-Business Analyst im Produkt Communication & Meetings (m/w/d),Köln,Germany,keine Angabe
IT Business Analyst (m/w/d),Köln,Germany,68000
Daten-Ingenieur/in / Data Engineer (m/w/d),Köln,Germany,keine Angabe
Consultant Data Strategy (f/m/d),Köln,Germany,keine Angabe
IT Business Analyst (m/w/d) für Anforderungs- und Prozessmanagement (Schwerpunkt MS Dynamics NAV),Köln,Germany,80000
Process Expert Master Data Management (m/w/d),Köln,Germany,70000
Consultant SAP Financial Services Data Platform (FSDP) (m/w/d),Köln,Germany,72000
(Junior) Investmentanalyst (m/w/d),Köln,Germany,55000
Controller/Analyst (m/w/d) Finance,Köln,Germany,70000
IT Business Analyst ERP (m/w/d),Köln,Germany,80000
Werkstudent Marketing - Fokus auf Digital & Data (m/w/d),Köln,Germany,keine Angabe
Datenexperte aktuarielles Data Management (d/m/w),Köln,Germany,49000
Werkstudent IT Business Analyst im Produktteam Digital Supplier Management (m/w/d),Köln,Germany,keine Angabe
Security Analyst 1st Level Security Operations Center (m/w/d),Köln,Germany,79000
Product Analyst - E-Mobility (all genders),Köln,Germany,69000
Praktikum Data Engineer,Köln,Germany,keine Angabe
Duales Studium Wirtschaftsinformatik Data Science (B.Sc.) - Start Oktober 2025 (m/w/d),Köln,Germany,keine Angabe
Data Engineer (m/w/d),Köln,Germany,85000
Business Analyst Legal Operations (m/w/d),Köln,Germany,76000
Prozessmanager FI/CO Master Data Manager FI/CO (m/w/d) Köln & Home Office,Köln,Germany,75000
Senior Consultant Customer Data & Tech (m/w/d),Köln,Germany,76000
Regional Data Protection Officer - Germany (w/m/d),Köln,Germany,110000
Werkstudent/in - Media Sales Analytics & Data Management (m/w/d),Köln,Germany,keine Angabe
Werkstudent Data Engineering (m/w/d),Köln,Germany,keine Angabe
Business Analyst /Banking (all genders),Köln,Germany,84000
Mathematiker/Aktuar (d/m/w) Data Science/Pricing/Risikomanagement/Solvency II,Köln,Germany,67000
Trainee* Finance & Data-Analytics,Köln,Germany,keine Angabe
Business Analyst Finanzen CFO Strategie (w/m/d),Köln,Germany,116000
Financial Analyst Transformation Strategy & Operating Model (w/m/d),Köln,Germany,65000
Sales Operations Analyst (m/w/d),Köln,Germany,66000
IT Business Analyst für Microsoft Power Platform (m/w/d),Köln,Germany,80000
IT-Systemadministrator (w/m/div.) 1st & 2nd Level Support,Köln,Germany,55000
Lead Penetrationstester (m/w/d),Köln,Germany,92000
IT-Security Engineer (d/m/w) - Netzwerkintegration & Kundenprojekte,Köln,Germany,105000
Penetrationstester (m/w/d),Köln,Germany,73000
IT Security PenTester (w/m/d),Köln,Germany,82000
Data Domain Manager (m/w/d),Köln,Germany,85000
Inhouse Application Consultant (m/w/d),Köln,Germany,75000
IT Service / User Help Desk / 1st and 2nd Level Support (all genders),Köln,Germany,53000
Senior IT Business Analyst (m/w/d),Köln,Germany,82000
Software Tester (m/w/d),Köln,Germany,85000
Mathematiker / Physiker / Informatiker als Softwaretester (m/w/d),Köln,Germany,74000
"Pre-Sales Consultant (m/w/d) – Data Science, AI & BI",Köln,Germany,100000
Elektroniker als Servicetechniker (m/w/d) für Aufzugsanlagen im Großraum Köln,Köln,Germany,52000
"SAP Anwendungsberater PP, WM, MM, SD (m/w/d)",Köln,Germany,85000
"Elektriker, Elektroniker, Mechatroniker, Validierer als Servicetechniker im Außendienst (m/w/d)",Köln,Germany,keine Angabe
Labortechniker/in / Chemielaborant/in Forschung und Entwicklung (m/w/d),Köln,Germany,58000
Expert Group Security - Contract & Audit / Information Security Officer im CISO Office (m/w/d),Köln,Germany,112000
Data Engineer (w/m/d),Köln,Germany,74000
First-Level-Support / IT-Mitarbeiter (m/w/d),Köln,Germany,47000
SAP IT Business Analyst (m/w/d),Köln,Germany,75000
wissenschaftliche Mitarbeiterinnen/wissenschaftliche Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science,Köln,Germany,6635
Working Student Data Science (f/m/d),Köln,Germany,17
Senior Kreditanalyst (m/w/d) in Teilzeit – Ford Bank GmbH,Köln,Germany,81000
Head of Sales Data & AI Public Sector (m/w/d),Köln,Germany,130000
Elektroniker als Servicetechniker (m/w/d) für Aufzugsanlagen im Großraum Bonn,Köln,Germany,51000
Logopäde (m/w/d),Köln,Germany,41000
Technology Lead - SAP Enterprise Architect (w/m/d),Köln,Germany,105000
Technical Lead Data & AI (m/w/d),Köln,Germany,140000
"Professuren für Informatik, insbesondere Digitale Forensik (W2)",Köln,Germany,4878
Specialist Service Desk 1st & 2nd Level Support (m/w/d),Köln,Germany,50000
Chemisch-technischer Assistent / Chemielaborant (m/w/d),Köln,Germany,keine Angabe
SIEM Use Case / Playbook Engineer (m/w/d),Köln,Germany,77000
Chemikant/Chemielaborant/CTA – Chemische Produktion im GMP-Umfeld (m/w/d),Köln,Germany,42000
IT-Forensikerin bzw. IT-Forensiker (w/m/d),Köln,Germany,6428
IT-Consultant Infrastructure & Support (m/w/d),Köln,Germany,57000
"Sprachtherapeut (m/w/d) in Voll-, Teilzeit oder auf Minijobbasis",Köln,Germany,44000
Data Analyst*in im Bereich Strategieentwicklung (in Voll- oder Teilzeit),Frankfurt,Germany,75000
Data Analyst*in im Investmentdepotgeschäft und Kundenservice (in Voll- oder Teilzeit),Frankfurt,Germany,69000
Data Analyst / Spezialist Data Analytics als Operations Expert (m/w/d),Frankfurt,Germany,84000
Market Data Analyst (m/w/d),Frankfurt,Germany,70000
Market Analyst Sales (m/w/d),Frankfurt,Germany,80000
Data Scientists (m/w/d) für das föderale Daten- und Informationsmanagement für Datenqualitätsmanagement und Data Governance,Frankfurt,Germany,76082
Data Scientists (m/w/d) für das föderale Daten- und Informationsmanagement,Frankfurt,Germany,76082
(Senior) Business Analyst* Market Data & Vendor Management,Frankfurt,Germany,88000
(Junior) Business Analyst* Market Data & Vendor Management,Frankfurt,Germany,75000
Junior Data Analyst (m/w/d) mit Schwerpunkt Data Warehouse & ETL,Frankfurt,Germany,50000
Physiker/ Mathematiker/ Naturwissenschaftler als Berater im Bereich Datenintegration (m/w/d),Frankfurt,Germany,71300
Senior Data Warehouse-Entwickler mit Data-Analyst-Expertise (m/w/d),Frankfurt,Germany,82000
(Junior) Mitarbeiter*in im Collateral Management in Teilzeit – befristet bis 31.03.2027,Frankfurt,Germany,keine Angabe
Senior Data Scientist * Generative AI,Frankfurt,Germany,86000
Senior Data Analytics & AI Specialist*,Frankfurt,Germany,77000
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,Frankfurt,Germany,keine Angabe
(Senior) Business Intelligence (BI) Engineer (w/m/d) – moveXM GmbH,Frankfurt,Germany,70000
Kreativer Junior Software-Consultant für Datenbank- und Big Data-Projekte (m/w/d),Frankfurt,Germany,57000
IT-Consultant ETL / Datenbanken / Big Data für die Finanzbranche (m/w/d),Frankfurt,Germany,65000
Inhouse Consultant (m/w/d) - Business Intelligence,Frankfurt,Germany,85000
Prozessmanager (m/w/d) InsurTech,Frankfurt,Germany,83000
(Junior) Produktmanager (m/w/d) Kredite & Collection C24 Bank,Frankfurt,Germany,91000
Datenmanager (m/w/d),Frankfurt,Germany,6190
Senior GenAI Engineer,Frankfurt,Germany,71000
Business Analyst - ServiceNow Consulting (w/m/d),Frankfurt,Germany,keine Angabe
SAP Datasphere and Analytics Cloud Specialist (f/m/d),Frankfurt,Germany,keine Angabe
"(Junior) Consultant IT-Forensic, eDiscovery und Forensic Data Analytics (w/m/d)",Frankfurt,Germany,keine Angabe
"Private Wealth Management, COO - Analyst/Associate, Frankfurt",Frankfurt,Germany,67000
"Private Wealth Management, Regional Management Team, Analyst, Frankfurt",Frankfurt,Germany,62000
Praktikant Data Science im Bereich prüfungsnahe Beratung / Quants (Financial Services) (w/m/d),Frankfurt,Germany,keine Angabe
"Controllers, Regulatory Controllers, Analyst, Frankfurt",Frankfurt,Germany,62000
2026 Commercial & Investment Bank - Investment Banking Analyst Program - Off-Cycle Internship - Frankfurt,Frankfurt,Germany,keine Angabe
2026 Commercial & Investment Bank - Investment Banking Analyst Program - Off-Cycle Internship (January-June ) CEE Coverage Frankfurt,Frankfurt,Germany,keine Angabe
Financial Analyst (m/w/d) Planning & Analysis,Frankfurt,Germany,51000
Business Analyst (d/m/w) – Schwerpunkt DMS,Frankfurt,Germany,75000
(Junior) Business-Analyst (m/w/d) für die Bereiche Zahlungsverkehr und Wertpapierservice,Frankfurt,Germany,65000
Trainee 4.0 (w/m/d) Capital Markets – Data Scientist / Data Engineer,Frankfurt,Germany,74000
Business Analyst*in im Datenmanagement (in Teilzeit),Frankfurt,Germany,76000
Mid-Corporate Payments Sales Manager - Analyst - Frankfurt (all genders),Frankfurt,Germany,72000
(Senior) Manager Business Intelligence & Data Management (w/m/d),Frankfurt,Germany,keine Angabe
Business Analyst für Payment-Themen (m/w/d),Frankfurt,Germany,90000
Business Analyst „Kennzahlenermittlung im Risikomanagement“ (m/w/d),Frankfurt,Germany,90000
Werkstudent Marketing Analyst (w/m/d),Frankfurt,Germany,keine Angabe
Senior Data Consultant (m/w/d) Transformationsberatung,Frankfurt,Germany,100000
Consultant (w/m/d) BI & Analytics (all levels),Frankfurt,Germany,103000
Business Analyst bAV (all genders),Frankfurt,Germany,84000
Business Controller / Business Analyst – Air & Ocean Freight (m/w/d),Frankfurt,Germany,70000
Financial Analyst Bereich Business Recovery (w/m/d),Frankfurt,Germany,74000
Senior Consultant SAP BW / SAP Analytics (m/w/d),Frankfurt,Germany,99000
Senior Consultant – SAP BI / Analytics (m/w/d),Frankfurt,Germany,90000
Business Analyst Sortimentsmanagement (m/w/d),Frankfurt,Germany,76000
Business Analyst – Digital Services Voll- o. Teilzeit (m/w/d),Frankfurt,Germany,72000
Internal Audit-Frankfurt-Analyst-Regional Audit,Frankfurt,Germany,69000
Senior Consultant Data Management (w/m/d),Frankfurt,Germany,keine Angabe
Senior-Analyst Kredit m/w/d,Frankfurt,Germany,93000
Spezialist Digitalisierung / Business Analyst Voll- o. Teilzeit (m/w/d),Frankfurt,Germany,72000
Senior SAP Analytics Consultant (all genders),Frankfurt,Germany,100000
Digital Workplace Services Analyst (m/w/d),Frankfurt,Germany,62000
Business Analyst - Projekt-Controlling und -Reporting Voll- o. Teilzeit (m/w/d),Frankfurt,Germany,72000
Senior Functional Consultant SAP MDG (w/m/x),Frankfurt,Germany,85000
Senior Analytics Insight Specialist (m/w/d),Frankfurt,Germany,70000
(Senior) Data Engineer (w/m/d),Frankfurt,Germany,84000
Duales Studium Wirtschaftsinformatik (B.Sc.) am Campus oder virtuell,Frankfurt,Germany,keine Angabe
Senior Business Analyst IT (m/w/d),Frankfurt,Germany,90000
Senior Development Manager (m/w/d),Frankfurt,Germany,83800
Client Engineer (m/w/d) Schwerpunkt 3rd-Level Administration,Frankfurt,Germany,70000
Website Industrial Supervision > Job Vacancies > Vibration Analyst- Full Time,Frankfurt,Germany,65000
Development Manager (m/w/d),Frankfurt,Germany,83800
Junior Treasury Analyst (m/w/d),Frankfurt,Germany,58000
IT Solution Architekt (m/w/d),Frankfurt,Germany,102000
Hybrid Customized & Private Wealth Solutions Finance Analyst | Frankfurt (M/F) bei Ardian,Frankfurt,Germany,64000
Hybrid Customized & Private Wealth Solutions Finance Analyst | Frankfurt (M/F) at Ardian,Frankfurt,Germany,60000
Hybrid Customized & Private Wealth Solutions Finance Analyst | Frankfurt (M/F) chez Ardian,Frankfurt,Germany,60000
Hybrid Customized & Private Wealth Solutions Finance Analyst | Frankfurt (M/F) en Ardian,Frankfurt,Germany,60000
(Senior) Manager - ServiceNow Consulting (w/m/d),Frankfurt,Germany,keine Angabe
LIMS - Business Analyst (m/f/d),Frankfurt,Germany,60000
Consultant Solution Architect (w/m/d) Software & Cloud,Frankfurt,Germany,65000
Junior Azure Cloud Security Consultant (m/w/d),Frankfurt,Germany,61000
Financial Controller Europe and Asia (m/f/d),Frankfurt,Germany,80000
Business Analyst (m/w/d),Frankfurt,Germany,62000
IT-Supporter (m/w/d) - Gestalte als Problemlöser die digitale Zukunft (Teilzeit möglich),Frankfurt,Germany,44000
"SENIOR CONSULTANT SAP HANA, BUSINESS INTELLIGENCE & ANALYTICS (m/w/d)",Frankfurt,Germany,64000
Analyst Produktmanagement (m/w/d)*,Frankfurt,Germany,70000
Risk Analyst (m/w/d),Frankfurt,Germany,80000
IT Strategy & Architecture Analyst (w/m/d) Cloud Regulatorik,Frankfurt,Germany,89000
Cross-Risk Strategic Projects Analyst,Frankfurt,Germany,keine Angabe
Consumer Lending Pricing Analyst – Retail Banking (w/m/d),Frankfurt,Germany,84000
Junior Analyst Krypto-Assets / Blockchain m/w/d,Frankfurt,Germany,81000
Product Owner/ Business Analyst*in mit Schwerpunkt für Dokumenten-Output (in Voll- oder Teilzeit),Frankfurt,Germany,94000
"Risk, Regulatory Engagement, Analyst, Frankfurt",Frankfurt,Germany,62000
"Human Capital Management, Regional Business Partner, Analyst, Frankfurt",Frankfurt,Germany,68000
IT-Business Analyst Collections – Support & Services (w/m/d),Frankfurt,Germany,90000
Cyber Security Analyst (m/w/d),Frankfurt,Germany,85000
Analyst IT-Consulting (all genders),Frankfurt,Germany,80000
Procurement Analyst / Einkaufscontrolling (w/m/d),Frankfurt,Germany,60000
EMEA Sales & Marketing – DACH Corporate FX & Interest Rate Sales – Analyst (all genders),Frankfurt,Germany,66000
Werkstudent im Risikomanagement (Fraud-Analyst) (m/w/d),Frankfurt,Germany,keine Angabe
(Associate) Consultant (m/w/d) Data Driven Insurance,Frankfurt,Germany,75000
IT Business Analyst (m/w/d),Frankfurt,Germany,68000
Consultant Data Strategy (f/m/d),Frankfurt,Germany,keine Angabe
Consultant SAP Financial Services Data Platform (FSDP) (m/w/d),Frankfurt,Germany,72000
"Global Financial & Systems Analyst / Experte EPM, Schwerpunkt OneStream",Frankfurt,Germany,86000
2025 Commercial & Investment Bank - Global Corporate Banking Analyst Program ( Mid-Cap)- Off-Cycle Internship (October-March) – Frankfurt,Frankfurt,Germany,keine Angabe
2026 Commercial & Investment Bank - Global Corporate Banking Analyst Program ( Large-Cap)- Off-Cycle Internship (January-June) – Frankfurt,Frankfurt,Germany,keine Angabe
"Private Wealth Management, Financial Analyst (Italian Speaker), Analyst, Frankfurt",Frankfurt,Germany,71000
"Controller/ FP&A Analyst (m/w/d)* (in Vollzeit, 60% Home Office-Option)",Frankfurt,Germany,76000
Investment Analyst (w/m/d) für Venture und Growth Capital-Fonds,Frankfurt,Germany,85000
Security Analyst 1st Level Security Operations Center (m/w/d),Frankfurt,Germany,79000
(Junior) AML Operations Analyst (m/w/d) C24 Bank,Frankfurt,Germany,70000
Wirtschaftsförderer (d/m/w) für Community Management AI & Data Driven Business,Frankfurt,Germany,keine Angabe
Werkstudent Aktuariat Leben / Data Science (m/w/d),Frankfurt,Germany,90000
Duales Studium Wirtschaftsinformatik Data Science (B.Sc.) - Start Oktober 2025 (m/w/d),Frankfurt,Germany,keine Angabe
Planungsspezialist TGA Rechenzentrum / Data Center (m/w/d),Frankfurt,Germany,78000
Data Engineer (m/w/d),Frankfurt,Germany,85000
Werkstudent Financial Data – Bonds (m/w/d),Frankfurt,Germany,keine Angabe
Engineering - Data Governance Officer - Vice President – Frankfurt,Frankfurt,Germany,135000
(Junior) Consultant im Bereich Data Center / Infrastrukturprojekte (m/w/d),Frankfurt,Germany,77200
Objektüberwacher TGA Rechenzentren / Data Center / Elektrotechnik / Nachrichtentechnik (m/w/d),Frankfurt,Germany,80000
Engineering - Data Governance Officer - Associate - Frankfurt,Frankfurt,Germany,78000
Senior Consultant Customer Data & Tech (m/w/d),Frankfurt,Germany,76000
Business Analyst in IT-Projekten (w|m|d),Frankfurt,Germany,72000
Data Engineer (all genders),Frankfurt,Germany,77000
Praktikum als Fellow Consultant (w/m/d) Steering Lab - Schwerpunkt Data Science,Frankfurt,Germany,keine Angabe
Business Analyst /Banking (all genders),Frankfurt,Germany,84000
Working Student / Intern in Data Engineering – Flexplace in Germany (m/f/x),Frankfurt,Germany,keine Angabe
Data Engineer / Data Architect (m/f/x),Berlin,Germany,72000
Data Engineer* / Machine Learning Engineer*,Berlin,Germany,70000
(Mid/Senior) Data Software Engineer (f/m/d),Berlin,Germany,82000
Data Engineer als IT-Projektmanager (m/w/d) im WIdO,Berlin,Germany,99000
Data Engineer (f/m/x),Berlin,Germany,70000
Data Engineer (f/m/x),Berlin,Germany,70000
Referent Data Engineer (m/w/d),Berlin,Germany,78000
Data Engineer (m/w/d),Berlin,Germany,85000
Data Engineer (d/m/w) – Banking | Data Analytics,Berlin,Germany,85000
Data Scientist / AI Engineer (mwd),Berlin,Germany,77000
Data Engineer Ladeinfrastruktur (m/w/d),Berlin,Germany,keine Angabe
Data Engineer (all genders),Berlin,Germany,77000
Data Engineer - ETL Entwickler (m/w/d),Berlin,Germany,72000
Senior Data Scientist / Senior AI Engineer (mwd),Berlin,Germany,83000
Senior Data Engineer (f/m/d),Berlin,Germany,87000
Senior Data Engineer (m/w/d) DWH,Berlin,Germany,84000
Data Scientist (m/w/d) für Technologietrends und Datenstrategie,Berlin,Germany,72000
NetSuite Technical Expert (w/m/d),Berlin,Germany,72000
Observability and Monitoring Consultant (f/m/d),Berlin,Germany,80000
Mid/Senior Business Intelligence & Data Warehouse Engineer (w/m/d),Berlin,Germany,67000
Assistant AI/ML Engineering – Flexplace in Germany (m/f/x),Berlin,Germany,78000
Staff ML/AI Data Engineer,Berlin,Germany,62000
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,Berlin,Germany,keine Angabe
(Senior) Consultant (m/w/d) Google Cloud,Berlin,Germany,80000
Senior Data Scientist / Senior Analytics Engineer,Berlin,Germany,73000
Senior Data Engineer,Berlin,Germany,70000
Data Allrounder Fokus GH App (m/w/d),Berlin,Germany,40000
Teamleiter GIS (m/w/d),Berlin,Germany,88000
(Senior) Data & Analytics Engineer,Berlin,Germany,69000
GCP Data Architect,Berlin,Germany,68000
GenAI Lead Architekt (m/w/d),Berlin,Germany,64000
Product Manager - Data & Digital Solutions (m/f/d),Berlin,Germany,63000
Senior Tech Marketing Manager (all genders),Berlin,Germany,keine Angabe
Software Engineer* für Datenprojekte,Berlin,Germany,78000
(Senior) DevOps Engineer (f/m/d) AWS,Berlin,Germany,69000
AWS Senior DevOps & Infrastructure Engineer,Berlin,Germany,76000
AI Engineer (m/w/d),Berlin,Germany,83000
GIS Solution Engineer (m/w/d),Berlin,Germany,83000
IT System Engineer - Cloud / DevOps / Home Office (m/w/d),Berlin,Germany,60000
DevOps Engineer* Linux,Berlin,Germany,85000
Network Engineer - IT-Sicherheit / Juniper / Home Office (m/w/d),Berlin,Germany,66500
Cloud Operations Engineer (w/m/d),Berlin,Germany,75000
DevOps-Engineer (d/m/w),Berlin,Germany,76500
Senior Kotlin Software Engineer - Berlin/Remote in Germany,Berlin,Germany,76000
Data Scientist Konditionsgestaltung (m/w/d),Berlin,Germany,82000
Azure Platform Engineer (all genders),Berlin,Germany,83000
Cloud Engineer Azure (m/w/d) - Cloud System Administrator (m/w/d),Berlin,Germany,65000
Data Architect (m/w/d) (Digitization System Operation / Power Grid),Berlin,Germany,95000
Senior Data Scientist - Product Analytics,Berlin,Germany,67000
Business Analyst (d/m/w) – Banking | Data Analytics Personalisierung,Berlin,Germany,75000
DevOps Engineer (m/w/d),Berlin,Germany,75000
Business Analyst (d/m/w) – Data Analytics | Firmenkunden,Berlin,Germany,70000
Process Engineer IT-Security (m/w/d),Berlin,Germany,80000
Advanced Analytics Engineer (f/m/d),Berlin,Germany,61008
System Solutions Engineer,Berlin,Germany,63000
Global Reporting System Developer (m/w/div.),Berlin,Germany,87000
DevOps Engineer Entwicklungsumgebungen (m/w/div),Berlin,Germany,76482
DevOps Engineer (all genders),Berlin,Germany,80000
Cloud Engineer (all genders),Berlin,Germany,78000
"DevOps Engineer - You build it, you run it! (m/w/d)",Berlin,Germany,90000
IT Consultant (m/w/d) Software Testing & Test Automation,Berlin,Germany,74000
Softwareentwickler - Kubernetes / Golang / DevOps (m/w/d),Berlin,Germany,73000
Windows Systemadministrator (m/w/d) - Cloud System-Engineer,Berlin,Germany,62000
Platform Resilience and Performance Engineer (w/m/d),Berlin,Germany,85000
Software Developer* Cloud-Technologien,Berlin,Germany,75000
DevOps Engineer (m/w/d) - DevOps Specialist (m/w/d),Berlin,Germany,81000
DevOps Spezialist (m/w/d) - DevOps Engineer,Berlin,Germany,78000
Network Reliability Engineer (w/m/d) - NRE Automation,Berlin,Germany,76000
DevOps Spezialist (m/w/d) - DevOps Engineer,Berlin,Germany,74000
Atlassian Solutions Engineer (m/w/d),Berlin,Germany,69000
Engineer (f_m_x) – Terrestrial hydrogravimetry,Berlin,Germany,5975
Avionic Certification Engineer (m/w/d),Berlin,Germany,61000
(Senior) Cloud Engineer (m/w/d),Berlin,Germany,75000
(Senior) DevOps Engineer (f/m/d) Azure,Berlin,Germany,69000
Senior System Engineer (m/w/d) - HPE Aruba Network,Berlin,Germany,74000
Senior Software Engineer - Mainframe (m/w/d),Berlin,Germany,100000
Senior DevOps-Entwickler TrustCenter (m/w/d),Berlin,Germany,80000
Senior Consultant Data Management (w/m/d),Berlin,Germany,keine Angabe
Senior Consultant SAP BW / SAP Analytics (m/w/d),Berlin,Germany,99000
Senior Analytical Engineer (f/m/x),Berlin,Germany,61000
Senior Python Engineer (m/w/d) für AI Services,Berlin,Germany,78000
Senior IT Architekt Netzwerk & Security (m/w/d),Berlin,Germany,88000
Embedded Software Engineer DevOps (m/f/d),Berlin,Germany,73000
(Senior) DevOps Enabler w/m/d,Berlin,Germany,99000
Senior Architekt (w/m/d) Entwurfs- und Ausführungsplanung,Berlin,Germany,keine Angabe
Senior Architekt / Senior Innenarchitekt (m/w/d),Berlin,Germany,51547
Elektriker (m/w/d) - Vollzeit,Berlin,Germany,50000
Senior Machine Learning Research Engineer (m/f/d),Berlin,Germany,67000
Engineer Advanced Technology (M/F/D),Berlin,Germany,56000
"Senior Fullstack Developer / Engineer - Python, React, TypeScript (NLP + ESG) - main residence: germany!",Berlin,Germany,63000
AI Engineer (m/f/d) in B2B SaaS AI Startup,Berlin,Germany,68000
Backend Engineer - Python (m/f/x),Berlin,Germany,64000
Business Analyst (w/m/d) – Netzleitsystem der Zukunft,Berlin,Germany,70000
Hardware Engineer/Integration Engineer for embedded systems,Berlin,Germany,64000
Docker Profi (m/w/d) (DevOps Engineer),Berlin,Germany,64000
Hybrid Manufacturing Test Engineer en Sumup,Berlin,Germany,62000
Hybrid Manufacturing Test Engineer chez Sumup,Berlin,Germany,62000
(Professional) Software Quality Engineer *,Berlin,Germany,59000
Backend Engineer (m/f/x),Berlin,Germany,62000
Software Engineer / 3D Printing (m/f/d),Berlin,Germany,58000
Software Engineer / 3D Printing (m/f/d),Berlin,Germany,58000
Software Engineer - Backend *remote* (m/f/d),Berlin,Germany,63000
Senior Cloud Infrastructure Engineer (f/m/d),Berlin,Germany,66000
ANALOGUE HARDWARE ENGINEER,Berlin,Germany,62000
"Software Developer, Vollzeit, Berlin (Softwareentwickler/in)",Berlin,Germany,63000
Sales Solutions Engineer (m/w/d),Berlin,Germany,65000
Pre-Sales Solutions Engineer,Berlin,Germany,65000
Rust Engineer Job at IOTA Foundation,Berlin,Germany,60000
Sr. Sales Engineer,Berlin,Germany,61000
Hybrid Manufacturing Test Engineer na Sumup,Berlin,Germany,62000
Implementation Engineer,Berlin,Germany,60000
Analytics Engineer (m/f/d),Berlin,Germany,65000
Video Backend Engineer (C++),Berlin,Germany,62000
AI-Augmented Product Engineer / Fullstack Engineer (m/f/d),Berlin,Germany,61000
Hybrid Manufacturing Test Engineer at Sumup,Berlin,Germany,62000
Software Engineer - Video Ingest & Storage,Berlin,Germany,63000
Cloud and DevOps Engineer (Kubernetes),Berlin,Germany,67000
(Junior) Analytics Engineer,Berlin,Germany,62000
Systemadministrator*in/DevOps Engineer (m/w/d),Berlin,Germany,60000
Senior CNC Machines Engineer and Appraisal (Mori Seiki Specialist),Berlin,Germany,56000
Electrical engineer for circuit board design (m/f/d),Berlin,Germany,keine Angabe
ANALOGUE HARDWARE ENGINEER* – BERLIN,Berlin,Germany,58000
Senior Marketing Data Scientist (m/w/d),Berlin,Germany,63000
DevOps Engineer (m/w/d),Berlin,Germany,60000
Principal Data Scientist,Berlin,Germany,63000
Data Engineer* / Machine Learning Engineer*,Hamburg,Germany,70000
Data Engineer (m/w/d),Hamburg,Germany,keine Angabe
Data Engineer (m/w/d),Hamburg,Germany,85000
Data Engineer (m/w/d),Hamburg,Germany,81000
